loop-location,icc-parallel,loop-absolute-size,loop-payload-fraction,loop-proper-sccs-number,loop-critical-payload-fraction,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(73),0,5,0.2,0,0,0.125,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(71),0,5,0.2,0,0,0.125,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(69),0,5,0.2,0,0,0.125,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(68),0,5,0.2,0,0,0.125,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(66),0,5,0.2,0,0,0.125,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(64),0,5,0.2,0,0,0.125,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/read_input.c(63),0,5,0.2,0,0,0.125,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(344),1,1029,0.01652,1,1,0.0004885,0.0002443,0,0,60,30,30,60,30,30
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(345),0,1017,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(346),1,104,0.8173,0,0,0.4292,0.0531,0,0,77,77,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(354),1,103,0.7961,2,0.09756,0.4017,0.05858,0.09412,0.09412,85,79,6,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(366),1,60,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(373),1,170,0.8765,9,0.2819,0.3756,0.03226,0.1972,0.1972,213,173,40,80,40,40
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(399),1,253,0.8379,1,0.08962,0.3971,0.05348,0.07451,0.07451,255,230,25,64,39,25
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(429),1,89,0.809,0,0,0.4192,0.05556,0,0,68,68,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(441),1,89,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(452),1,124,0.8629,0,0,0.4403,0.04104,0,0,103,103,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(367),1,48,0.7917,0,0,0.4078,0.03883,0,0,35,35,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(442),1,77,0.8312,0,0,0.4251,0.04192,0,0,61,61,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(211),1,1368,0.06652,1,1,0.001388,0.0006941,0,0,1328,664,664,1328,664,664
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(212),0,865,0.09364,1,1,0.004217,0.001807,0,0,1168,584,584,1168,584,584
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(292),1,156,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(306),1,137,0.1095,1,0.7333,0.04464,0,0.02703,0.02703,37,19,18,36,18,18
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(319),1,189,0.09524,1,0.8333,0.03922,0,0,0,52,26,26,52,26,26
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(213),1,150,0.86,2,0.06202,0.4294,0.04204,0.06061,0.06061,132,126,6,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(225),1,65,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(232),1,228,0.9079,9,0.2029,0.4018,0.02545,0.155,0.155,271,231,40,80,40,40
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(257),1,402,0.9005,1,0.05249,0.4317,0.03607,0.04691,0.04691,405,380,25,64,39,25
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(293),1,145,0.8828,1,0.04688,0.4371,0.03459,0.04545,0.04545,132,128,4,12,8,4
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(307),1,124,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(320),1,178,0.9045,1,0.03727,0.4479,0.02865,0.03636,0.03636,165,161,4,12,8,4
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(226),1,54,0.8148,1,0.06818,0.4103,0.03419,0.06977,0.06977,43,42,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(308),1,113,0.885,1,0.03,0.444,0.02905,0.0303,0.0303,99,98,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(86),1,1332,0.05931,1,1,0.0006075,0.0003038,0,0,308,154,154,308,154,154
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(87),0,1319,0.06975,1,1,0.002668,0.001001,0,0,1640,820,820,1640,820,820
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(88),1,150,0.86,2,0.06202,0.4294,0.04204,0.06061,0.06061,132,126,6,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(100),1,65,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(107),1,228,0.9079,9,0.2029,0.4018,0.02545,0.155,0.155,271,231,40,80,40,40
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(133),1,402,0.9005,1,0.05249,0.4317,0.03607,0.04691,0.04691,405,380,25,64,39,25
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(163),1,145,0.8828,1,0.04688,0.4371,0.03459,0.04545,0.04545,132,128,4,12,8,4
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(175),1,125,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(187),1,178,0.9045,1,0.03727,0.4479,0.02865,0.03636,0.03636,165,161,4,12,8,4
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(101),1,54,0.8148,1,0.06818,0.4103,0.03419,0.06977,0.06977,43,42,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(176),1,113,0.885,1,0.03,0.444,0.02905,0.0303,0.0303,99,98,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(64),1,176,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(65),1,165,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(66),1,154,0.7013,2,0.08333,0.4073,0.03273,0.02586,0.02586,116,106,10,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/rhs.c(67),1,35,0.7714,0,0,0.3973,0.0274,0,0,24,24,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/setbv.c(85),1,73,0.1507,1,0.7273,0.05263,0,0,0,24,12,12,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/setbv.c(86),1,62,0.04839,0,0,0.1429,0.1,0,0,1,1,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/setbv.c(89),0,41,0.7561,0,0,0.3977,0.04545,0,0,27,27,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/setbv.c(70),1,73,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/setbv.c(71),1,62,0.3065,1,0.4211,0.2,0.02857,0,0,30,18,12,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/setbv.c(74),0,41,0.7561,0,0,0.3977,0.04545,0,0,27,27,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/setbv.c(55),1,72,0.1528,1,0.7273,0.05263,0,0,0,24,12,12,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/setbv.c(56),1,61,0.04918,0,0,0.1429,0.1,0,0,1,1,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/setbv.c(59),0,40,0.75,0,0,0.3953,0.04651,0,0,26,26,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/setiv.c(57),1,176,0.03409,1,0.5,0.03279,0.01093,0.1429,0.1429,7,5,2,4,2,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/setiv.c(59),1,157,0.03822,1,0.5,0.04082,0.01361,0.1429,0.1429,7,5,2,4,2,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/setiv.c(61),1,138,0.3478,2,0.2917,0.2485,0.0303,0.01538,0.01538,65,45,20,40,20,20
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/setiv.c(70),0,89,0.8539,3,0.1974,0.3915,0.03302,0.1596,0.1596,94,82,12,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/ssor.c(127),0,408,0.3333,4,0.3309,0.09825,0.003509,0.02899,0.01691,414,207,150,312,157,150
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/ssor.c(142),1,72,0.1389,1,0.6,0.0641,0,0.05882,0.05882,17,9,8,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/ssor.c(162),0,44,0.7727,0,0,0.359,0.02564,0,0,26,18,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/ssor.c(190),0,44,0.8182,0,0,0.3846,0.02564,0,0,28,20,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/ssor.c(225),1,86,0.1279,1,0.6364,0.05435,0,0.04762,0.04762,21,11,10,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/ssor.c(143),1,59,0.1017,1,1,0.03333,0.01667,0,0,16,8,8,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/ssor.c(226),1,73,0.09589,1,1,0.02857,0.01429,0,0,20,10,10,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/ssor.c(144),1,47,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/ssor.c(227),1,61,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/ssor.c(145),1,36,0.7778,1,0.1071,0.3896,0.02597,0.1111,0.1111,27,26,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/ssor.c(228),1,50,0.82,1,0.07317,0.4112,0.02804,0.075,0.075,40,39,1,4,3,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/ssor.c(119),1,10,0.3,0,0,0.1905,0.04762,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/ssor.c(104),1,10,0.3,0,0,0.1905,0.04762,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/ssor.c(91),1,94,0.09574,1,0.8889,0.02885,0.009615,0.04,0.04,25,13,12,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/ssor.c(92),1,81,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/ssor.c(93),1,70,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/ssor.c(94),1,60,0.8333,0,0,0.4355,0.03226,0,0,44,44,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/ssor.c(78),1,93,0.08602,1,1,0.01961,0.009804,0,0,24,12,12,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/ssor.c(79),1,81,0.1358,1,0.7273,0.05263,0,0,0,24,12,12,24,12,12
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/ssor.c(80),1,70,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/ssor.c(81),1,60,0.8333,0,0,0.4355,0.03226,0,0,44,44,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/verify.c(348),0,66,0.2727,0,0,0.1795,0.0641,0,0,9,9,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/verify.c(329),0,66,0.2727,0,0,0.1795,0.0641,0,0,9,9,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/verify.c(301),1,48,0.7083,0,0,0.3818,0.07273,0,0,30,30,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/verify.c(58),1,16,0.5,0,0,0.2941,0.05882,0,0,4,4,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/syncs.c(47),0,7,0.1429,0,0,0.08333,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/LU/src/syncs.c(64),0,7,0.1429,0,0,0.08333,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(353),0,36,0.6944,1,0.32,0.2967,0.02198,0.1622,0.1622,37,27,10,22,12,10
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(271),0,55,0.6545,0,0,0.3143,0.009524,0,0,26,18,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(258),1,10,0.3,0,0,0.1905,0.04762,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(150),0,14,0.5,0,0,0.2759,0.03448,0,0,4,4,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(149),0,5,0.2,0,0,0.125,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(147),0,5,0.2,0,0,0.125,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(145),0,5,0.2,0,0,0.125,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(161),1,12,0.4167,0,0,0.24,0.04,0,0,2,2,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(113),1,10,0.3,0,0,0.1905,0.04762,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(1167),0,38,0.7368,0,0,0.3827,0.03704,0,0,25,25,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(1164),0,38,0.7368,0,0,0.3827,0.03704,0,0,25,25,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(1157),1,45,0.1778,1,0.625,0.08696,0,0,0,12,6,6,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(1158),1,34,0.2353,1,0.625,0.1176,0,0,0,12,6,6,12,6,6
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(1159),1,23,0.6522,0,0,0.3404,0.02128,0,0,12,12,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(1064),0,157,0.09554,3,0.6667,0.02817,0,0,0,16,8,8,16,8,8
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(1076),1,53,0.8679,2,0.3913,0.1765,0,0.2647,0.02941,68,38,2,30,16,2
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(1034),1,132,0.06061,1,0.625,0.04324,0.02162,0.1,0.1,10,6,4,8,4,4
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(1036),0,110,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(1037),0,98,0.1429,0,0,0.05344,0,0,0,8,8,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(1022),1,48,0.7083,0,0,0.4038,0.07692,0,0,24,24,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(1002),1,44,0.2955,2,0.5385,0.1915,0.02128,0.05882,0.05882,17,10,7,14,7,7
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(1004),0,28,0.7143,0,0,0.3818,0.01818,0,0,15,15,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(992),0,17,0.5294,0,0,0.2941,0.02941,0,0,5,5,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(563),1,267,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(564),0,255,0.1176,1,0.8667,0.02326,0,0,0,176,88,88,176,88,88
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(565),1,147,0.8844,0,0,0.4487,0.03205,0,0,126,126,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(571),0,94,0.8298,1,0.1538,0.4038,0.03756,0.09412,0.09412,85,80,5,21,16,5
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(449),0,146,0.7877,1,0.04348,0.4047,0.06745,0.0431,0.0431,116,112,4,8,4,4
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(436),0,55,0.7455,1,0.122,0.3672,0.04688,0.1111,0.1111,45,41,4,8,4,4
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(642),1,435,0.07356,2,0.8125,0.02703,0.003003,0.01754,0.01754,57,30,27,54,27,27
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(644),0,418,0.09091,2,0.8158,0.03915,0.003559,0.01031,0.01031,97,50,47,94,47,47
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(647),1,150,0.9467,1,0.07746,0.4483,0.003135,0.07006,0.07006,157,147,10,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(655),0,249,0.9598,2,0.1967,0.435,0.00361,0.1038,0.1038,289,261,28,84,56,28
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(500),1,292,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(501),0,280,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(502),1,147,0.8844,0,0,0.4487,0.03205,0,0,126,126,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(508),1,119,0.8571,1,0.1569,0.4126,0.03346,0.0885,0.0885,113,106,7,29,22,7
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(711),1,587,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(712),0,575,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(713),1,118,0.8559,1,0.0198,0.4353,0.03922,0.04082,0.04082,98,97,1,2,1,1
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(719),0,127,0.8819,1,0.3482,0.379,0.02229,0.1346,0.1346,156,132,24,85,61,24
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(725),1,102,0.8529,1,0.2529,0.3917,0.02917,0.1308,0.1308,107,95,12,44,32,12
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(731),1,102,0.8529,1,0.2529,0.3917,0.02917,0.1308,0.1308,107,95,12,44,32,12
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(737),1,106,0.8585,1,0.2418,0.3952,0.02823,0.1261,0.1261,111,99,12,44,32,12
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(802),1,600,0.05667,1,1,0.002408,0.0008026,0,0,240,120,120,240,120,120
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(803),0,244,0.07377,1,1,0.01304,0.004348,0,0,112,56,56,112,56,56
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(816),0,341,0.08504,1,0.8276,0.02071,0,0.006211,0.006211,161,81,80,160,80,80
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(804),0,98,0.8776,1,0.2674,0.4147,0.01843,0.1237,0.1237,97,90,7,36,29,7
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(809),0,131,0.8931,1,0.2991,0.4169,0.02034,0.1324,0.1324,136,125,11,56,45,11
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(817),0,131,0.8931,1,0.2991,0.4169,0.02034,0.1324,0.1324,136,125,11,56,45,11
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(823),0,195,0.9077,1,0.3333,0.4183,0.02237,0.1415,0.1415,212,193,19,96,77,19
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(773),1,452,0.05531,1,1,0.003456,0.001152,0,0,168,84,84,168,84,84
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(774),0,193,0.07772,1,1,0.01705,0.005682,0,0,88,44,44,88,44,44
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(786),0,244,0.07377,1,1,0.01304,0.004348,0,0,112,56,56,112,56,56
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(775),0,80,0.8625,1,0.2319,0.4114,0.01714,0.1184,0.1184,76,71,5,25,20,5
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(780),0,98,0.8776,1,0.2674,0.4147,0.01843,0.1237,0.1237,97,90,7,36,29,7
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(787),0,98,0.8776,1,0.2674,0.4147,0.01843,0.1237,0.1237,97,90,7,36,29,7
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/MG/src/mg.c(792),0,131,0.8931,1,0.2991,0.4169,0.02034,0.1324,0.1324,136,125,11,56,45,11
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/common/randdp.c(122),0,67,0.8806,1,0.7966,0.3571,0.005952,0.08989,0.08989,89,68,21,79,58,21
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/add.c(46),1,81,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/add.c(47),1,70,0.1429,1,0.7,0.05882,0,0,0,20,10,10,20,10,10
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/add.c(48),1,59,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/s1736883/Work/PParMetrics/benchmarks/snu-npb/nauseous-omp/SP/src/add.c(49),1,48,0.8125,1,0.07692,0.4078,0.02913,0.07895,0.07895,38,37,1,4,3,1
